Date,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Total_Demanda_Dia
2024-10-08,1104,37898.24,37182.65,36536.6,36389.77,37293.57,37236.84,38849.12,38459.55,37796.09,34977.91,33302.85,34921.46,37248.65,37003.31,34207.95,36323.83,36927.06,36812.03,36900.14,34838.91,32241.35,32669.07,34916.76,35148.78,866082.49
2024-10-09,1011,33405.27,32752.2,32271.06,29670.65,30024.8,30309.19,32119.86,34034.91,34262.53,35195.08,35676.59,36658.47,36836.5,37373.73,38118.75,38912.18,38429.52,37610.3,37171.54,36445.56,36467.25,35347.77,33698.39,34157.49,836949.5900000002
2024-10-09,1012,4535.81,4527.19,4545.09,4432.75,4440.69,4395.52,4456.61,4733.52,4869.57,5002.49,4948.0,5171.61,5138.36,5034.53,5128.09,5188.26,5249.56,5328.65,5075.79,5118.28,4977.07,5054.45,4930.78,4831.8,117114.46999999997
2024-10-09,1020,5609.26,5478.14,5604.86,5460.32,5506.91,5659.71,6361.48,6535.51,6739.58,6567.74,6585.82,6765.53,6499.62,6626.18,6695.1,6909.73,6883.79,6012.34,5776.49,5574.56,5620.83,5369.7,5373.62,5483.28,145700.1
2024-10-09,1030,25845.77,25242.21,25697.3,25394.88,24643.94,25241.18,27296.29,27198.61,27830.36,27125.0,27049.13,28248.42,28345.75,29264.79,29499.33,29283.09,28311.22,31020.25,31272.8,31431.5,29989.61,28233.81,27635.32,27177.87,668278.43
2024-10-09,1040,29709.45,29590.12,29510.21,29773.05,29482.96,29991.83,29792.32,31551.27,32022.31,32277.58,32456.2,33528.61,34405.07,33487.31,33499.74,34630.54,35063.48,34587.21,34114.51,34379.36,33582.27,32512.81,32372.03,32390.25,774710.4900000001
2024-10-09,1051,41554.14,40787.81,39599.34,39844.55,38881.51,37511.64,38839.93,43248.87,45240.15,46003.67,44917.06,44094.38,41785.64,43332.5,41984.95,42904.35,43319.52,45028.53,41938.7,42028.81,43189.57,42372.22,42447.15,42112.95,1012967.9399999997
2024-10-09,1052,884.58,866.09,879.49,905.78,790.75,819.3,883.34,1129.34,1142.76,1182.01,1431.87,1602.61,1529.66,1815.53,1842.46,1744.69,1734.74,1750.02,1714.07,1852.03,1855.84,1589.57,1445.13,1364.54,32756.200000000004
2024-10-09,1061,10982.56,10880.43,10705.04,10664.08,10603.01,10610.95,11283.64,11862.12,12571.39,13016.04,13332.75,13091.38,12820.43,12864.64,13432.97,13858.81,13539.74,12940.25,12743.16,12545.05,12549.37,11812.96,11577.24,11576.81,291864.82
2024-10-09,1062,3167.36,3071.77,3220.77,3268.16,3226.17,3071.69,3482.27,3859.66,4153.81,3927.49,4023.01,3820.97,3761.18,3879.92,3908.59,3818.19,3356.26,2948.37,2964.06,3098.07,3245.06,3095.01,3201.14,3250.94,82819.92000000001
2024-10-09,1063,2047.89,2057.06,1908.15,1837.28,1848.75,1995.07,2072.01,2208.01,2320.69,2327.06,2171.85,2044.21,2002.63,1946.29,1705.22,2109.7,2312.76,2226.78,2154.71,1984.01,2020.67,2046.2,1876.99,1668.75,48892.74
2024-10-09,1071,652.87,649.59,671.25,703.83,703.95,486.28,565.7,886.77,975.66,843.02,833.73,814.93,1543.94,1582.91,1488.68,2296.41,2019.53,509.24,611.55,631.88,672.72,830.45,1393.76,1375.14,23743.79
2024-10-09,1072,892.86,895.96,962.09,924.36,890.4,764.55,1129.33,1180.48,1184.61,1409.48,1443.12,1402.41,1377.04,1459.59,1355.76,1215.18,1168.13,1060.21,1052.7,1066.81,971.19,1006.01,915.51,1010.45,26738.23
2024-10-09,1081,10126.05,10095.6,9953.54,9560.84,9770.89,9559.41,9704.55,10392.72,10770.58,10509.58,10169.33,10448.61,10174.15,9372.82,8816.08,8946.37,8902.03,9242.93,9110.12,9270.53,9387.47,9414.24,9879.04,10246.42,233823.9
2024-10-09,1082,24784.3,24279.62,24458.63,24589.3,24447.99,24018.33,24664.39,23973.75,20693.56,19997.74,18678.81,18969.15,17588.52,17464.29,17494.46,18792.57,23087.93,26016.73,26020.61,26627.56,26382.42,25653.27,25049.91,25511.38,549245.22
2024-10-09,1083,3737.31,3644.68,3613.63,3672.61,3695.0,3666.62,3629.87,3601.81,3432.14,3319.41,3269.41,3534.55,3750.19,3495.72,3703.27,3679.08,3615.62,3807.94,3901.92,3913.22,3624.33,3341.74,3418.2,3829.12,86897.39000000001
2024-10-09,1084,554.01,582.47,563.63,560.05,505.07,485.07,548.49,732.53,765.14,707.58,754.47,772.62,806.41,820.22,831.6,789.43,778.49,689.71,681.31,669.83,639.01,604.23,579.96,574.04,15995.370000000003
2024-10-09,1089,25297.48,25175.07,24649.41,24251.78,24796.43,24809.06,25294.97,24870.44,24475.91,23367.44,24402.57,24584.49,24408.72,25324.5,25224.76,25263.94,25062.77,25708.37,25442.06,25336.06,24601.99,23909.38,23539.47,23274.52,593071.59
2024-10-09,1090,43712.03,42935.03,43662.22,41959.0,43657.59,43364.5,39267.24,40358.11,43103.12,39223.28,37881.64,38041.04,39174.31,39053.39,38919.44,41369.36,42436.25,43872.89,42196.44,44653.3,43892.83,42685.69,40133.39,42844.97,998397.0599999999
2024-10-09,1101,3929.06,3980.88,4000.72,4039.98,4140.27,3734.49,3470.56,3304.4,3511.12,2672.92,3212.35,2883.72,2933.09,2924.14,2826.68,3499.11,3916.83,3851.93,3993.88,4218.46,4110.75,4112.38,4201.86,3983.58,87453.16000000002
2024-10-09,1102,86.17,75.87,75.64,88.66,86.18,94.72,127.41,185.37,169.52,166.53,230.46,226.44,202.92,230.37,248.44,260.92,284.18,283.52,249.08,230.45,207.48,202.24,180.42,190.6,4383.59
2024-10-09,1103,31940.85,32737.45,33308.38,32393.56,32720.84,31378.62,30691.39,31188.62,31779.63,32567.23,32004.96,31893.0,32688.78,31365.5,32261.89,33485.58,33317.18,33621.04,33670.53,35130.92,35653.58,35107.1,35189.22,35627.84,791723.69
2024-10-09,1104,34188.38,34135.58,33695.1,33416.32,33134.66,31672.49,32270.04,33041.92,31998.85,32554.38,34228.75,35373.7,34178.76,34909.61,35706.31,30696.95,34847.08,37458.02,38622.81,37522.35,37540.34,34037.74,32241.33,35847.29,823318.7599999999
2024-10-10,1011,33290.53,32845.28,32479.28,32294.11,32852.06,32936.85,33895.53,35623.24,36320.47,36641.16,36997.46,37072.73,37015.8,37690.73,37948.06,38517.48,37446.28,36546.54,36286.13,35304.3,35303.72,34209.93,33969.46,33864.6,847351.7300000001
2024-10-10,1012,4880.08,4777.84,4656.64,4577.99,4570.75,4438.33,4629.67,4909.41,5087.47,5275.17,5314.38,5270.82,5247.59,5214.91,5279.59,4938.48,4728.29,4740.49,4391.97,4489.56,4597.34,4412.0,4373.29,4424.72,115226.77999999998
2024-10-10,1020,5497.37,5317.94,5225.05,5106.15,5285.33,5479.62,6252.22,6480.72,6590.01,6450.45,6758.13,6682.05,6241.26,6712.35,6647.4,6473.1,6164.92,5513.09,5336.27,5288.88,5329.59,5569.76,5644.55,5644.26,141690.47
2024-10-10,1030,26559.02,25990.91,25819.2,26013.36,26015.13,26633.86,29306.64,30957.34,30869.92,29668.78,29210.43,30260.59,30121.09,30450.89,31345.41,30930.92,32218.47,30943.78,29809.67,29918.27,29382.24,27284.45,25856.12,24924.77,690491.2600000001
2024-10-10,1040,30977.9,29675.42,28949.79,29161.8,30088.39,30905.36,31406.1,33161.77,33834.6,33656.6,33634.11,33551.16,33891.55,33127.25,33053.05,33207.11,33382.66,33890.79,34026.84,33777.19,33093.69,31571.66,32022.22,31830.26,775877.2699999999
2024-10-10,1051,41517.36,40582.43,40883.64,40350.31,39641.0,38772.49,41086.58,43947.06,46099.99,46814.82,46666.01,45288.11,44808.28,46173.69,45869.96,46403.41,47754.16,47179.66,45361.18,45359.41,44663.11,43721.05,41114.41,41528.27,1051586.3900000001
2024-10-10,1052,1098.83,1062.55,1115.73,1149.35,1131.69,1016.67,1133.55,1306.67,1014.25,760.28,898.58,1099.43,1301.18,1508.35,1538.75,1663.62,1721.47,1736.37,1741.78,1819.77,1755.27,1523.14,1385.28,1320.6,31803.159999999996
2024-10-10,1061,10985.14,10843.98,10646.83,10638.28,10407.95,10251.54,11200.02,12645.38,12430.55,13348.84,13180.72,12952.62,12576.21,12648.35,13426.43,13451.58,13074.87,12907.1,12794.86,12587.2,12390.17,11833.54,11435.22,11457.87,290115.25
2024-10-10,1062,3204.06,3061.58,3204.05,3013.8,2880.34,2829.57,3273.49,3563.85,3933.73,4059.96,4162.94,4000.32,3896.64,4191.62,4376.19,4237.98,3747.74,3212.27,3120.59,3182.74,3019.92,2966.41,3122.83,3147.23,83409.85
2024-10-10,1063,1657.2,1737.57,1803.76,1838.35,1807.59,1800.01,2018.22,2259.68,2307.94,2383.75,2385.6,2268.1,2207.62,2197.47,1987.6,2004.91,1946.95,1878.56,1805.86,1947.71,1894.92,2297.05,2243.91,2232.92,48913.249999999985
2024-10-10,1071,676.73,700.12,692.76,720.8,694.0,555.89,639.47,1019.38,1161.61,1142.2,1162.51,1105.37,1047.62,1099.76,1104.6,998.09,717.18,562.44,621.79,691.99,511.18,689.22,706.42,693.39,19714.52
2024-10-10,1072,928.14,795.89,877.56,869.54,808.95,660.18,813.22,1075.55,1125.35,1290.62,1487.72,1605.62,1372.39,1542.79,1520.65,1190.77,1207.39,1024.68,1061.16,1109.58,1148.37,1108.36,909.08,1080.32,26613.88
2024-10-10,1081,10277.15,10187.52,10136.65,10067.18,10299.25,10337.95,10649.52,10431.75,10186.44,10033.47,9050.93,10275.04,10400.45,9688.66,9157.88,9167.99,9247.35,9274.69,9143.52,9139.89,9427.08,9321.69,9739.01,9940.29,235581.35000000003
2024-10-10,1082,24972.51,24743.65,25375.27,25685.51,25277.01,24515.24,24344.21,22614.67,22514.6,21401.24,18287.54,18139.34,18875.67,19385.71,23789.75,25103.69,26069.27,25588.26,25101.28,25539.47,26026.67,24672.45,24156.88,22567.83,564747.72
2024-10-10,1083,3706.61,3579.2,3671.53,3664.35,3679.59,3683.04,3670.28,3561.12,3531.26,3527.96,3635.4,3712.52,3488.81,3570.88,3622.66,3701.09,3881.03,3732.71,3883.7,3862.29,3783.14,3829.51,3823.37,3423.0,88225.04999999997
2024-10-10,1084,560.35,492.33,486.71,503.3,561.43,524.09,590.1,664.11,771.48,827.17,812.93,845.43,887.18,857.29,873.47,843.1,826.85,804.65,766.41,739.87,753.99,727.34,568.39,533.5,16821.47
2024-10-10,1089,22798.63,22389.69,22362.25,22662.46,22919.76,23217.23,24512.84,25646.44,26531.95,26525.3,27156.54,26884.82,27021.43,26790.09,26415.93,25888.53,26351.18,25588.08,25601.02,25266.01,25213.11,24995.56,25006.34,25848.66,603593.8500000001
2024-10-10,1090,44633.19,43689.55,44768.85,45044.52,43995.88,43050.26,41047.56,42778.89,40989.46,39573.9,37736.72,38320.66,40057.32,41170.6,41176.16,41980.02,43349.83,45553.01,44699.03,46111.82,46487.68,45175.94,43251.31,43323.82,1027965.9800000001
2024-10-10,1101,4220.34,4234.59,4106.36,4315.78,4106.91,4367.99,4059.18,4114.64,3914.04,3744.88,3543.59,3794.6,3164.08,3317.36,3755.13,3720.03,3755.61,3983.68,4033.33,4196.87,4113.33,4242.87,4304.92,4215.46,95325.56999999999
2024-10-10,1102,166.83,148.42,145.82,143.99,135.34,144.26,136.15,181.55,199.15,223.0,269.22,253.51,225.71,268.99,228.87,233.42,221.06,197.09,186.34,193.05,159.92,138.96,142.27,142.48,4485.4
2024-10-10,1103,35524.46,35531.7,36281.0,34963.54,34778.28,35221.92,33481.19,32848.37,32167.73,32534.69,28979.62,27504.78,29430.28,32061.0,35005.38,33861.7,33247.95,34089.73,34189.97,33505.18,33951.29,34139.78,34065.19,33371.71,800736.44
2024-10-10,1104,36603.75,36435.85,36735.92,36056.4,33509.2,31658.9,31674.62,31784.0,34842.57,34577.58,30361.77,32599.52,34129.59,34076.78,32810.63,34316.57,35087.28,31389.62,31863.36,37603.14,37697.87,37601.98,37891.19,37604.7,828912.79
2024-10-11,1011,33213.22,32621.86,32433.25,31869.2,32043.46,31823.42,34088.2,36195.81,36711.28,36373.11,37202.74,38009.17,37251.18,37433.9,38761.79,39456.14,39377.61,38115.99,37010.04,36158.0,35677.61,34921.14,34497.01,34707.96,855953.09
2024-10-11,1012,4326.45,4282.23,4094.47,3991.94,3922.5,3959.64,4211.22,4500.3,4732.23,5018.82,5143.44,5157.84,5215.55,5209.1,5276.42,5192.98,5031.02,5004.74,4682.71,4509.52,4515.16,4550.25,4481.2,4269.59,111279.32000000002
2024-10-11,1020,5566.29,5372.6,5201.27,5073.38,5083.66,5384.2,6053.76,6378.78,6551.94,6578.29,6492.36,6652.0,6581.09,6780.15,6691.7,6472.71,6527.08,6309.93,6293.94,5676.37,5477.84,5310.73,5375.4,5374.66,143260.13
2024-10-11,1030,25634.91,25746.89,24736.51,24938.41,24916.29,26750.57,29726.12,30202.05,30848.51,30539.55,30685.26,30734.17,30511.55,30926.2,30216.48,31052.93,31290.59,31699.82,31092.83,30369.67,29026.03,27001.87,24153.88,23738.43,686539.5200000001
2024-10-11,1040,30353.52,29919.64,29436.9,29508.25,29270.72,29747.56,30583.48,32019.33,31725.47,32642.44,33585.86,34370.3,34820.34,34039.46,35194.94,34604.93,35253.32,34423.12,33111.29,32932.11,31847.55,29896.84,30437.34,30005.45,769730.1599999999
2024-10-11,1051,40863.11,41206.01,40965.13,40835.98,40184.05,38646.98,40926.59,44242.02,46284.13,47008.29,45916.12,45990.78,44200.65,43831.09,43504.44,44028.37,43775.77,46550.69,44395.08,44421.99,45280.77,43776.14,41645.26,40829.75,1039309.1900000002
2024-10-11,1052,1189.26,1178.77,1203.82,1164.0,1151.34,1075.95,1183.08,1198.16,1289.61,1399.76,1512.97,1968.14,1883.48,1974.17,1993.73,1927.55,1968.17,1977.9,1990.01,2117.52,2038.8,1715.49,1477.98,1185.83,37765.490000000005
2024-10-11,1061,11275.15,11031.25,10802.41,10799.32,10852.11,10950.78,11811.0,12910.96,13115.93,13604.25,13740.45,13489.57,12995.0,12688.85,13309.06,13660.25,13890.76,13258.67,13149.31,12349.82,12027.49,11488.02,10991.21,11001.71,295193.3300000001
2024-10-11,1062,3129.64,3009.3,3030.33,2961.67,3119.94,2913.37,3407.78,3655.74,4069.93,4301.37,4470.13,4163.3,3986.26,4199.24,4441.55,4345.79,4033.69,3412.22,3268.16,3321.78,3218.58,2927.41,2854.7,2868.88,85110.76000000001
2024-10-11,1063,2014.43,1516.75,1487.59,1924.09,1980.33,1978.54,2014.88,2105.14,2074.17,2292.74,2230.58,2198.14,2129.08,2165.43,2162.97,2343.39,2412.99,2376.83,2305.2,2319.39,2294.3,2191.42,2048.44,1961.45,50528.27
2024-10-11,1071,687.54,1326.41,1497.02,1683.6,1207.26,566.6,531.19,1050.67,1126.24,1224.44,1323.11,1086.93,2767.56,4986.48,4608.35,2963.66,3072.72,2785.3,1885.79,2245.06,1346.8,636.93,531.78,558.24,41699.68
2024-10-11,1072,940.86,854.67,880.44,935.69,964.0,771.57,994.81,649.24,828.03,916.44,1036.73,1118.53,1041.38,1044.35,1075.84,1056.39,1116.43,922.47,718.63,807.36,937.37,980.55,911.25,758.44,22261.469999999998
2024-10-11,1081,9806.98,9770.6,9546.14,9552.56,9848.12,9523.99,10028.17,10101.05,9978.5,8830.82,9343.43,9842.8,9592.47,9249.69,8698.66,8772.8,9234.82,9125.14,8987.59,9009.38,9391.52,9291.96,9789.66,9903.23,227220.08
2024-10-11,1082,21651.47,20929.01,21598.54,21875.83,23301.71,22851.14,23035.53,21740.14,19483.47,18278.11,18897.51,17829.97,16829.03,16846.9,17177.44,19844.99,23398.89,26040.77,25063.72,25621.51,25688.78,24326.97,23957.42,24168.23,520437.08
2024-10-11,1083,3445.26,3634.67,3650.92,3700.84,3715.11,3812.18,3777.53,3638.86,3453.53,3328.14,3255.27,3435.2,3479.26,3182.98,3365.26,3529.99,3621.35,3643.8,3587.66,3504.21,3319.49,3474.7,3433.58,3519.16,84508.95000000001
2024-10-11,1084,524.04,517.45,503.12,455.5,446.89,625.64,744.71,736.85,724.92,787.69,825.23,933.31,904.65,855.19,830.02,862.66,867.46,791.05,740.92,691.95,691.7,640.68,568.97,566.15,16836.75
2024-10-11,1089,25135.54,25230.66,24738.23,24664.16,24529.97,24571.94,25413.8,26002.22,26024.03,25971.47,26297.75,26361.52,25277.21,24332.22,24575.45,25397.25,25036.0,26184.29,26494.53,26131.78,25731.61,25478.97,25372.06,25331.32,610283.9800000001
2024-10-11,1090,43620.06,42797.19,42177.23,43105.2,42851.84,40550.21,39687.09,40009.21,39905.58,37680.43,37660.74,39467.69,40949.27,41312.64,38973.59,39516.16,41767.22,44177.6,43551.8,44943.55,45315.6,45354.94,43822.37,45440.55,1004637.7600000001
2024-10-11,1101,4347.76,4123.35,4339.15,4370.92,4422.95,4053.21,4169.4,4321.47,3484.6,3051.7,3607.58,3307.01,2841.57,2912.56,2725.87,2624.24,4322.98,4264.84,4114.83,3645.99,4050.36,4027.07,3723.72,3184.48,90037.61
2024-10-11,1102,137.26,138.83,150.18,144.77,141.02,158.6,123.51,214.95,246.82,283.46,290.99,299.52,247.72,231.15,234.77,219.92,262.43,266.22,245.13,267.58,246.18,231.16,187.98,184.53,5154.679999999999
2024-10-11,1103,34224.69,34987.6,33686.79,33394.78,33392.58,32379.57,31228.56,31873.34,31494.94,33218.47,33802.29,33571.57,34938.36,34721.2,34227.52,33582.23,33607.59,33948.17,34109.41,34261.01,35383.69,36114.12,35182.31,33684.36,811015.15
2024-10-11,1104,37690.67,37167.1,35937.16,35520.6,34529.05,34844.03,34331.49,33983.59,33668.77,32383.7,32137.84,31931.67,32557.4,32011.25,32579.16,33764.16,33142.88,34842.49,34513.16,35020.4,36731.91,36758.35,34358.27,33304.15,823709.2500000001
2024-10-12,1011,33180.09,33300.94,33064.26,31498.8,31999.97,32407.17,33612.34,35313.64,35419.43,34068.12,34418.71,34784.63,34407.91,34685.33,34851.97,35576.9,35042.22,33589.19,32665.44,31755.62,31381.99,30151.17,28799.35,28694.62,794669.81
2024-10-12,1012,4302.52,4319.08,4226.82,4195.11,4301.02,4140.19,3895.79,4181.05,4304.9,4262.28,1277.86,1078.76,1063.24,1089.29,1389.72,2987.13,3669.21,3527.09,3522.14,3556.69,3553.37,3612.17,3584.33,3216.88,79256.64
2024-10-12,1020,5239.05,5215.62,5192.03,5146.47,5096.44,5095.5,5200.54,5342.96,5597.6,5607.14,5819.94,5817.33,5702.84,5277.41,5120.27,5112.95,5075.28,4880.63,4615.32,4343.22,4347.43,4316.67,4181.56,4150.57,121494.76999999999
2024-10-12,1030,23998.11,23387.44,23381.49,23318.67,22770.67,23862.9,25956.86,26732.65,26786.91,27051.74,27956.92,26872.2,25895.51,24827.51,25466.5,26923.52,25290.46,22262.76,20001.87,19719.55,19223.23,18309.34,17504.3,17218.0,564719.1100000001
2024-10-12,1040,28291.99,28471.24,28311.21,28679.63,28673.4,28518.85,29121.72,30213.38,29744.33,29513.4,29655.17,29588.1,29238.22,29549.69,28957.78,27614.09,27729.75,27604.05,27368.27,26806.42,25485.97,24701.13,24775.84,24786.57,673400.2
2024-10-12,1051,38604.45,38241.16,38823.04,39507.09,38436.39,35662.26,34982.78,37939.94,39201.11,39542.37,40222.95,39052.26,35736.52,34690.73,34183.86,33851.16,32287.09,32193.81,32353.59,33355.59,30713.89,29611.85,27985.76,27106.41,844286.06
2024-10-12,1052,1174.45,1147.01,1116.72,663.41,643.21,658.13,842.98,1320.28,1333.55,1366.84,1391.99,1422.03,1506.65,1314.19,1309.36,1305.27,1527.04,1512.8,1289.38,1204.21,1179.87,1128.57,891.73,770.9,28020.57
2024-10-12,1061,10787.48,10886.94,10896.76,10857.48,10946.17,11087.43,11474.7,11812.96,11950.93,12194.49,12630.25,12878.08,12912.77,12460.71,12251.32,12266.56,12089.31,11823.1,11540.67,11624.12,11652.78,11137.89,10475.54,10567.0,279205.44
2024-10-12,1062,2946.42,2894.5,2891.07,2903.11,3042.68,3106.5,3273.75,3483.74,3836.23,3865.91,3806.54,3536.91,3392.48,3254.1,3380.86,3370.62,3382.64,3502.43,3716.79,3583.8,3650.14,3375.71,3319.06,3283.01,80799.0
2024-10-12,1063,1838.95,1853.91,1866.8,2096.08,2101.39,2091.86,2105.96,2241.9,2330.3,2350.28,2316.09,2012.84,1924.94,1949.34,2005.02,2042.79,1961.87,2000.44,1963.98,1952.68,1975.41,2017.43,1940.68,1696.32,48637.26000000001
2024-10-12,1071,597.22,561.16,560.78,563.38,586.31,422.38,361.85,1066.61,896.5,1004.41,851.36,795.39,541.74,599.3,1741.53,1777.7,999.68,984.98,1071.83,1582.27,599.18,615.08,530.82,794.68,20106.14
2024-10-12,1072,904.0,959.04,963.5,938.92,818.0,791.54,1016.93,967.62,796.51,784.97,731.77,638.4,479.07,490.19,460.57,482.79,451.75,396.89,354.68,359.42,355.03,345.71,223.7,112.51,14823.510000000002
2024-10-12,1081,9724.96,9626.43,9490.93,9369.34,9766.69,9327.35,9459.25,9016.63,8949.23,9132.41,9160.07,8448.26,8280.98,7979.87,7609.27,7358.71,7492.81,7579.48,7341.37,7069.06,6065.0,5209.0,5003.62,4861.04,193321.75999999998
2024-10-12,1082,23753.89,23359.54,23722.4,23529.71,23238.81,22599.75,21883.35,18202.46,15814.15,15113.3,15008.17,14961.42,15025.16,15281.84,14953.46,16590.09,18440.26,16767.99,14983.42,14048.39,12798.19,11588.15,11169.83,11171.74,414005.4700000001
2024-10-12,1083,3350.28,3320.6,3248.18,3320.43,3287.43,3246.11,3310.63,3034.59,2763.15,2757.24,2897.93,2644.58,2613.55,2662.49,2705.42,2319.73,1748.35,1599.59,1234.29,1371.9,1631.23,951.39,598.75,573.01,57190.850000000006
2024-10-12,1084,514.81,495.91,498.98,493.07,503.09,657.68,673.96,708.58,729.75,700.55,717.85,753.41,763.4,784.45,760.5,696.82,707.51,656.12,655.17,525.09,491.93,431.47,411.61,397.68,14729.390000000003
2024-10-12,1089,25133.34,24677.42,24508.42,23999.96,24077.19,23792.01,24129.98,23975.86,23630.2,23377.19,23301.36,22824.82,22552.39,23015.39,23859.0,22193.02,21854.79,21088.26,19913.63,19077.67,18588.03,18286.14,17971.6,17767.85,533595.52
2024-10-12,1090,45313.55,44378.1,43660.28,44065.38,44786.96,44200.76,41808.24,38861.22,36580.26,36720.61,38915.75,38079.07,38679.65,38504.52,35540.61,37208.92,36497.69,37520.16,35892.17,35778.75,33333.17,30966.31,27151.9,27683.66,912127.6900000003
2024-10-12,1101,3167.9,3886.93,3988.88,3830.77,4043.83,3808.25,3287.45,2766.23,1950.62,1686.12,1723.24,1838.42,1968.63,2037.04,2169.36,2248.11,2800.43,3294.17,3444.0,3378.31,3362.54,3360.45,3402.16,3004.75,70448.58999999998
2024-10-12,1102,154.69,123.02,114.12,118.95,120.7,130.81,180.22,190.87,199.82,218.2,217.05,221.18,198.32,195.75,206.76,223.76,215.78,209.14,209.41,213.17,201.52,152.1,89.12,77.56,4182.02
2024-10-12,1103,34187.6,35229.06,35083.18,36055.46,34861.37,33384.97,33773.44,33797.31,32368.96,32408.86,32558.88,33134.52,33607.56,34668.32,34177.95,33636.36,34307.53,34220.32,34779.49,34017.3,34405.42,34183.32,32373.57,30791.8,812012.55
2024-10-12,1104,32982.42,34150.35,36181.96,34602.73,33302.17,33990.86,33447.44,33262.39,32779.09,32394.76,31849.82,31764.84,33614.94,33711.99,32766.27,32531.13,31176.18,35179.31,33830.02,33529.03,31721.36,31032.43,31581.77,31482.11,792865.3700000002
2024-10-13,1011,27869.78,27595.58,27193.25,26050.7,25321.68,23838.3,22433.52,21115.71,21427.43,20900.44,21222.31,21835.14,21982.23,22749.54,23218.52,22579.28,22962.04,22821.51,22866.47,22466.26,22229.39,22316.51,22440.85,22166.0,557602.44
2024-10-13,1012,3160.77,3138.19,3146.34,3041.95,3010.7,2814.14,2628.4,2505.98,2597.72,2819.08,2759.12,2804.17,2797.65,2783.12,2711.66,2609.8,2599.18,2591.04,2577.1,2626.33,2604.99,2578.34,2554.08,2553.77,66013.62000000001
2024-10-13,1020,3815.72,3669.98,3616.71,3653.27,3842.65,3914.84,4086.49,4042.65,3806.58,3843.73,4021.41,4258.53,4222.71,4166.38,4161.93,3940.27,3893.98,3857.69,3830.23,4075.86,4123.76,4061.75,4077.64,4064.17,95048.93
2024-10-13,1030,18487.39,19639.14,19738.17,19315.5,18752.31,18147.38,17895.6,17676.81,17399.36,17379.11,16653.49,16100.63,16429.69,15845.73,16453.75,16806.73,16965.96,16446.12,17460.57,17928.94,17956.92,17596.37,17059.29,17351.7,421486.6599999999
2024-10-13,1040,24433.1,23098.44,22494.28,21589.04,20937.74,20093.02,18981.66,19337.77,19198.17,19271.17,20142.87,20334.12,20476.41,20414.33,20559.04,21258.47,21584.57,22225.14,22673.59,21778.46,20403.3,20060.96,21208.03,22914.58,505468.25999999995
2024-10-13,1051,26022.27,25174.28,25273.98,24280.87,22548.41,19078.88,14526.89,14803.67,15811.59,15598.06,15898.92,15782.32,15277.93,14516.33,14626.55,15354.41,16233.18,17531.33,17833.09,18100.34,18840.52,19608.57,21354.35,22645.69,446722.43000000005
2024-10-13,1052,806.85,796.51,786.42,805.62,840.69,868.72,890.92,1058.75,1312.78,1374.08,1388.23,1401.72,1468.12,1373.47,1206.94,991.85,1010.91,1017.42,1060.24,1042.64,1045.83,973.26,1090.45,1262.15,25874.57
2024-10-13,1061,10421.66,10435.92,10484.18,10642.94,10500.86,10333.76,9952.22,10453.62,10463.66,10373.41,10389.64,10528.99,10631.26,10406.16,10161.84,10207.92,10244.22,10236.01,10192.06,10409.05,10240.84,9982.37,9751.64,9788.29,247232.52000000005
2024-10-13,1062,3190.39,2928.44,3047.03,2926.58,2946.78,2799.34,2814.03,2716.6,2840.33,2792.52,2882.53,2712.58,2844.76,2657.48,2749.97,2710.01,2663.5,2431.53,2434.39,2515.38,2587.58,2424.37,2380.71,2453.47,65450.3
2024-10-13,1063,1707.44,1738.4,1702.52,1700.83,1686.24,1692.21,1523.03,1473.7,1504.19,1556.95,1548.7,1447.07,1457.32,1597.96,1572.4,1681.87,1669.15,1612.66,1652.6,1695.88,1757.24,1733.82,1723.72,1796.98,39232.880000000005
2024-10-13,1071,680.79,477.64,617.56,375.66,506.36,1118.48,1198.86,860.99,815.86,865.25,1166.73,1610.54,1424.82,468.87,1570.61,387.62,719.2,57.32,69.73,49.64,732.36,794.42,688.77,785.05,18043.129999999997
2024-10-13,1072,102.51,128.95,190.56,206.26,181.0,168.52,233.81,196.43,197.33,172.74,238.03,253.52,160.07,172.0,217.68,191.16,197.62,146.95,135.98,188.45,197.03,225.73,253.33,389.69,4745.3499999999985
2024-10-13,1081,4851.73,4671.96,4512.0,4421.75,4463.7,4254.51,4130.38,4174.39,3821.4,3771.9,3757.5,3901.95,3796.41,3655.65,3638.42,3784.3,3835.47,4033.53,4035.99,3916.06,3868.12,3831.75,3919.9,3852.7,96901.46999999999
2024-10-13,1082,11015.33,10950.89,10841.99,10425.71,10099.57,10101.21,9071.02,8401.11,7449.14,7154.44,7021.83,7719.23,7611.34,7557.21,7921.04,8091.8,8894.75,10610.04,11180.03,11098.37,11170.78,11576.07,12632.84,14025.51,232621.25
